,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
100309,xZeMt4Vg-P9PTyLgCe5phg,"""Bellagio Pizzeria""","""4545 E Mckellips Rd, Ste 103""",Mesa,AZ,85215,33.451236,-111.73215,3.5,87,1,Pizza;Restaurants;Italian;Mediterranean
100316,5OunmYzmHITIMyQNBkBTIw,"""Bahama Breeze""","""7200 W Ray Rd""",Chandler,AZ,85226,33.3206091,-111.9663294,4.0,4,0,Restaurants;American (New);Cajun/Creole
100342,j5WF4YpU72tTh39GYETFxg,"""Papa Murphy's""","""2748 S Signal Butte Rd, Suite 105""",Mesa,AZ,85209,33.364876109099995,-111.60364531,4.0,5,1,Pizza;Restaurants
100352,HgJGwePlWjhzOEL028pSig,"""Cafe Wasabi""","""3223 S McClintock Dr, Ste 103""",Tempe,AZ,85282,33.3937812,-111.90858229999999,3.0,79,0,Sushi Bars;Restaurants;Japanese;Asian Fusion
100373,Mrk3hybCRpM3_VDQ21qiaA,"""Glendale Sala Thai""","""7448 W Glendale Ave""",Glendale,AZ,85303,33.5390281677,-112.21800994899999,4.0,71,1,Thai;Restaurants;Salad;Barbeque
100382,lepAu9fXw5R93v0b6mj3vQ,"""Chompie's""","""7700 W Arrowhead Towne Ctr, Ste 1145""",Glendale,AZ,85308,33.6416717396,-112.223608075,3.0,170,1,Sandwiches;Waffles;Restaurants;Food;Bakeries;Bagels;Breakfast & Brunch;Delis
100385,ILHR4Kifn65EDM9f_OzwjA,"""Spices Mediterranean Kitchen""","""4040 W Ray Rd, Ste 12""",Chandler,AZ,85226,33.3210148,-111.9132064,4.0,165,0,Greek;Restaurants;Mediterranean
100414,22lK-APGWeG1CGQWrw6U5Q,"""Thai Dressing Fine Thai Cuisine""","""2820 S Alma School Rd""",Chandler,AZ,85286,33.262533399999995,-111.85942959999998,4.0,68,0,Restaurants;Thai
100426,oC8EAFQHnvdSEY1nmo-mNA,"""Ha Ha China""","""11849 N Saguaro Blvd""",Fountain Hills,AZ,85268,33.594679600000006,-111.71269620000001,3.5,5,0,Chinese;Restaurants
100433,ml916FaOdF870Jrk0ZQETA,"""Chompie's""","""4550 E Cactus Rd""",Phoenix,AZ,85032,33.602771313299996,-111.981372116,3.5,399,1,Delis;Breakfast & Brunch;Bakeries;Caterers;Event Planning & Services;Restaurants;Bagels;Food
100467,THsmhy9NXI6WOEhVnrv01A,"""Lucky's King Wah""","""4306 W Northern Ave, Ste C""",Glendale,AZ,85301,33.553810600000006,-112.1520273,3.5,56,1,Noodles;Seafood;Chinese;Restaurants
100471,BxRsg5YTYnxXEhoGcabydg,"""Wandering Donkey""","""""",Cave Creek,AZ,,33.8333716,-111.95070420000002,2.5,14,1,Food;Food Trucks;Mexican;Restaurants
100508,uNtO37bzsKCHaRUpLm4Qzw,"""Subway""","""15508 W Bell Rd, Ste 103""",Surprise,AZ,85374,33.6404189,-112.39512520000001,3.5,3,1,Sandwiches;Restaurants;Fast Food
100519,2pmFvzumIrtallbmbu41-A,"""Tomasos Restaurant""","""7131 W Ray Rd""",Chandler,AZ,85226,33.3181573,-111.9659168,2.0,7,0,Italian;Restaurants
100520,I5Xxk3yWjCJdJb74iWFZzg,"""McDonald's""","""2427 W Thomas Rd""",Phoenix,AZ,85015,33.4802112,-112.11092,1.0,12,1,Restaurants;Fast Food;Burgers
100530,Ayt0hEO4siFH8h4lsCa4VQ,"""Wildflower Bread Company""","""3800 E Sky Harbor Blvd""",Phoenix,AZ,85034,33.435634162199996,-111.99789963299999,4.0,68,1,Coffee & Tea;Breakfast & Brunch;Food;Restaurants;Bakeries;American (New)
100532,mEFYW1435KepKLSBcpXkjA,"""Jack in the Box""","""1105 S Val Vista Dr""",Mesa,AZ,85204,33.395303000000006,-111.753355,3.0,11,1,Fast Food;Restaurants
100546,PWjaIjXAXXfs_I4TnAfvtQ,"""Slice of Chicago""","""478 N Arizona Ave""",Chandler,AZ,85225,33.3111620643,-111.841696114,4.5,33,1,Restaurants;Chicken Wings;Pizza;Sandwiches
100565,LgroNa-JH5W-wpJACXuz5A,"""Akita Sushi""","""9011 E Via Linda""",Scottsdale,AZ,85258,33.569172200000004,-111.88572450000001,3.5,381,1,Restaurants;Sushi Bars
100570,sJOeBS2lZQ4TDfT7y8WlwA,"""The Songbird's Nest""","""6033 E Cave Creek Rd""",Cave Creek,AZ,85331,33.8327353573,-111.950120897,3.0,9,0,Bars;Restaurants;Nightlife;Cafes;Gluten-Free
100580,uw-4od3ibuYgNeBwooyhtw,"""Pancheros Mexican Grill""","""2051 W Chandler Blvd""",Chandler,AZ,85224,33.3056508,-111.87776969999999,3.5,40,0,Mexican;Restaurants
100582,5wFIiyjn7-UDd62mPSNOcw,"""Burger King""","""3945 E Chandler Blvd""",Phoenix,AZ,85048,33.3048837,-111.999472,2.5,7,0,Restaurants;Burgers
100586,O4lGWwE978nAuZQc8ELvgw,"""Raising Cane's Chicken Fingers""","""1930 S  Greenfield Rd""",Mesa,AZ,85206,33.381040000000006,-111.74010790000001,3.5,17,1,Fast Food;Restaurants;Chicken Shop
100623,I8e1_CZ1c76UaL7LQfsh4Q,"""Jimmy John's""","""14155 W Bell Rd""",Surprise,AZ,85374,33.6385574341,-112.36589813200001,3.0,59,1,Food Delivery Services;Food;Restaurants;Delis;Sandwiches
100631,LIw4HP5XwJ1nSlcSxIiXKg,"""Samurai Sam's""","""20229 N 67th Ave, Ste C6""",Glendale,AZ,85308,33.6705101787,-112.20176566100001,3.5,22,1,Restaurants;Japanese
100652,PwAcm8buozeXyQaeUiSzGA,"""Coal Burger""","""15147 N Scottsdale Rd, Ste 133""",Scottsdale,AZ,85260,33.601973,-111.88792,3.0,61,0,Burgers;Restaurants
100667,HzzBHhTmeO09N9yeLgh4HA,"""Aloha Grill""","""40975 N Ironwood Dr, Ste 104""",San Tan Valley,AZ,85143,33.2496794209,-111.562707424,3.5,18,0,Hawaiian;Restaurants
100679,Lfo8OEUIcswnMLIAXpFWYg,"""Kwan & Wok Chinese Restaurant""","""1702 W Camelback Rd""",Phoenix,AZ,85015,33.5100937,-112.09613540000001,3.0,43,1,Restaurants;Chinese
100683,WKz2Jmmt1B_VbHlAbfQNzQ,"""Fresh Wasabi""","""13732 W Bell Rd, Ste 2""",Surprise,AZ,85374,33.64071920000001,-112.3544507,3.5,194,1,Desserts;Sushi Bars;Restaurants;Japanese;Food
100694,g4VsFPvLu17iPmARzlEdXQ,"""Wingstop""","""1616 S Stapley Dr""",Mesa,AZ,85204,33.3849484,-111.8068259,3.0,53,1,American (New);Restaurants;Chicken Wings
100706,WnwfAkmIWQTZ1d5SAmORKg,"""Joy's Cafe""","""1535 W Jefferson St""",Phoenix,AZ,85007,33.446710100000004,-112.0927746,2.5,4,0,Breakfast & Brunch;Restaurants
100727,ViErpcikhbAjsDcpdAfwSQ,"""Maui Dog""","""3538 E Indian School Rd""",Phoenix,AZ,85018,33.4954475,-112.0050862,4.5,94,0,Hot Dogs;Restaurants
100736,K3amluqDzi8pugiGdcT3Lg,"""Papa Murphy's""","""13525 North Fountain Hills Blvd""",Fountain Hills,AZ,85268,33.60839970000001,-111.7296257,4.5,14,1,Pizza;Restaurants
100788,lN3hRo_vDVTRGwMXHh0V6A,"""Chuck E Cheese's""","""13371 W McDowell Rd""",Goodyear,AZ,85395,33.461739854,-112.34670639,2.5,36,1,Pizza;Restaurants
100804,do1mqM3vTV6FAPqq8Z8wAA,"""Subway""","""29834 N Cave Creek Rd""",Cave Creek,AZ,85331,33.7577018,-111.9916814,2.0,12,1,Sandwiches;Fast Food;Restaurants
100867,yB1oj0R5CSjQtC_1JilPrA,"""Main Event Entertainment""","""10315 W Mcdowell Rd""",Avondale,AZ,85392,33.4650511,-112.28160259999999,2.5,120,1,African;Arts & Entertainment;Automotive;Arcades;Towing;Restaurants;Active Life;Kids Activities;Bowling;American (Traditional)
100871,m3tNor-GTl-aAST5AmEqYA,"""Lin's Grand Buffet""","""7406 W McDowell Rd""",Phoenix,AZ,85035,33.4662093811,-112.218629402,2.5,93,1,Buffets;Chinese;Cantonese;Restaurants;Sushi Bars
100884,GVkTLK1rnASfW7ia7YgdKw,"""Cheba Hut - Phoenix""","""825 N 7th St, Ste 101""",Phoenix,AZ,85006,33.4573173,-112.06479990000001,4.0,72,1,Food Delivery Services;Restaurants;American (Traditional);Salad;Food;Delis;Sandwiches
100890,9MayJXMBLipjf8B_lEb6fA,"""Bawarchi Indian Cuisine""","""2051 W Warner Rd, Ste 7""",Chandler,AZ,85224,33.3350307,-111.877439,2.5,5,0,Restaurants;Indian;Buffets
100891,h96UFhWMM6k2xGgvmMoszg,"""Focaccia Fiorentina""","""112 N Central Ave""",Phoenix,AZ,85004,33.449711,-112.074211,3.5,71,1,Pizza;Caterers;Sandwiches;Event Planning & Services;Restaurants;Breakfast & Brunch;Italian
100892,Gz9SlLqxS6wnxPvgdOQNrA,"""Bitter & Twisted Cocktail Parlour""","""1 W Jefferson St""",Phoenix,AZ,85003,33.4469954665,-112.073873096,4.0,683,1,Bars;Nightlife;Lounges;Restaurants;Cocktail Bars;Asian Fusion
100898,xYfE1-KKb4Wd9KZAFS4Xgw,"""Tilted Kilt Pub & Eatery""","""1910 S. Gilbert Rd.""",Mesa,AZ,85204,33.3805696,-111.78881129999999,3.0,37,0,Restaurants;Bars;Pubs;Nightlife;Sports Bars;American (Traditional);Irish;Chicken Wings
100899,WO4tA4U3XNYSxxrkJ6W9hQ,"""Burger King""","""7545 W Lower Buckeye Rd""",Phoenix,AZ,85043,33.4225228,-112.2228571,2.0,6,1,Burgers;Restaurants;Hot Dogs
100947,0BaMoKDVNv-MP84BQ9EK9A,"""Jack In the Box""","""8225 W Camelback Rd""",Phoenix,AZ,85033,33.508427000000005,-112.23671399999999,1.0,9,1,Restaurants;Fast Food
100967,M5jKFdL0vLcBzdPh-mLnAQ,"""Bar Smith""","""130 E Washington St""",Phoenix,AZ,85004,33.448586999999996,-112.07175600000001,3.5,124,1,Bars;American (New);Dance Clubs;Nightlife;Restaurants
100969,VyVIneSU7XAWgMBllI6LnQ,"""Bobby Q""","""8501 N 27th Ave""",Phoenix,AZ,85051,33.561084804699995,-112.115746955,4.5,1940,1,Caterers;American (New);Restaurants;Event Planning & Services;Barbeque
100971,VeRHiEbUe_vHprYn8mnezA,"""Franco's Italian Caffe""","""4327 N Scottsdale Rd""",Scottsdale,AZ,85251,33.499275,-111.925776,4.5,149,1,Nightlife;Diners;Bars;Wine Bars;Italian;Restaurants
100986,NlO-h5Dz1P9A8v1bxorbjw,"""Jalisience Mexican Food""","""1948 W Broadway Rd""",Mesa,AZ,85202,33.408094,-111.8735183,3.5,12,0,Restaurants;Mexican
100988,A0Gj7n6GUORMWk0ECMgl0g,"""Don Guido's Chicago Style Hot Dogs""","""8911 N Central Avenue""",Phoenix,AZ,85073,33.566128000000006,-112.07346000000001,3.5,4,0,Hot Dogs;Restaurants
101012,yUkOP3Tmdp1pWA7p3zHboQ,"""Gordon Biersch Brewery Restaurant""","""18545 N Allied Way""",Phoenix,AZ,85054,33.654509600000004,-111.92922890000001,3.5,171,1,American (Traditional);Breweries;Sandwiches;American (New);Nightlife;Bars;Restaurants;Food
101089,4K3EHSn_DHjdxUEoYos95Q,"""Popeyes Louisiana Kitchen""","""457 W Broadway Rd""",Tempe,AZ,85282,33.406828499999996,-111.94563490000002,3.5,47,1,Fast Food;Restaurants;Southern;Cajun/Creole;American (Traditional);Chicken Wings
101122,BS2nj4dQKvC5oi6ikKvX0A,"""Korean BBQ""","""2711 S Alma School Rd, Ste 14""",Mesa,AZ,85210,33.3658002784,-111.857758621,3.0,78,1,Korean;Restaurants
101124,IcSr0gUNSgVvjsgqSEKnbw,"""ALMA""","""8989 N Scottsdale Rd, Ste 608""",Scottsdale,AZ,85253,33.5670808,-111.9242929,4.0,158,0,American (New);Breakfast & Brunch;Sandwiches;Restaurants;Mexican
101162,UlyCnc4_Suu2DSqYQSwkqQ,"""101 Asian Buffet""","""20440 N 27th Ave""",Phoenix,AZ,85027,33.673322,-112.11792,3.0,33,0,Restaurants;Chinese;Buffets
101197,YZeUH6zYS0dq5QHLYZhUnQ,"""Hooters""","""2820 N 75th Ave""",Phoenix,AZ,85035,33.4791778,-112.22116969999999,2.0,76,1,Chicken Wings;Sports Bars;Restaurants;Bars;Nightlife;American (Traditional)
101253,FcvWRrwhjIqktji6iLpaUA,"""Coach & Willies""","""412 S 3rd St""",Phoenix,AZ,85004,33.443909000000005,-112.070122,3.0,74,0,Bars;Restaurants;Nightlife;American (New);Sports Bars
101275,cvzQ5-wiub8xlDcqJaLxIw,"""Decanter Winery & Lounge""","""18221 N Pima Rd, Ste 100""",Scottsdale,AZ,85255,33.6517043419,-111.886238124,4.5,37,0,Tapas/Small Plates;American (Traditional);Wineries;Restaurants;Food;Wine Tasting Room;Bars;Music Venues;Arts & Entertainment;Wine Bars;Nightlife
101279,bZj4UqBD4chWAvytPKGALA,"""Athenian Express""","""814 N Central Ave""",Phoenix,AZ,85004,33.4575099,-112.07412350000001,3.5,71,0,Mediterranean;Restaurants;Sandwiches;Greek
101280,TqTbwybBsgSVPdLWRcdtpw,"""Viad Tower Restaurants""","""1850 N Central Ave""",Phoenix,AZ,85004,33.4685474,-112.07508490000002,3.5,6,1,Sandwiches;American (New);Restaurants
101305,ibjoU0b7R3cxGV2Lh4TiFw,"""Chili's Grill & Bar Catering""","""2057 E Camelback Rd""",Phoenix,AZ,85016,33.5092616,-112.03762140000002,3.0,25,0,Restaurants;American (Traditional)
101307,ej45GszF63f15OmzDaKfZQ,"""Panda Express""","""4550 E Cactus Rd, Ste 103""",Phoenix,AZ,85032,33.6021872,-111.9836094,2.5,6,1,Restaurants;Chinese;Fast Food
101345,fjapWp89YVCeKvW51KUDQw,"""Luci's Healthy Marketplace""","""1590 E Bethany Home Rd""",Phoenix,AZ,85014,33.5239465,-112.0478991,4.0,470,1,Coffee & Tea;Restaurants;Food;Event Planning & Services;Health Markets;Comfort Food;Shopping;Specialty Food;Caterers;Cafes
101362,B_M-U9KIbBka6eMyTvhzAA,"""Jack in the Box""","""3150 E Washington St""",Phoenix,AZ,85034,33.4484569,-112.01327549999999,2.0,9,1,Fast Food;Restaurants
101368,1Q812VI7asWrVxtq3BxJiw,"""Barro's Pizza""","""2711 S Alma School Rd""",Mesa,AZ,85210,33.365881099999996,-111.8586047,3.5,39,0,Restaurants;Pizza;Italian
101379,ZB6Tvc8rhTbWvniKRpe9Fg,"""Macayo's Mexican Kitchen""","""1909 W Thunderbird Rd""",Phoenix,AZ,85023,33.6107116,-112.10064579999998,3.5,46,0,Restaurants;Mexican
101401,hmltG5aNY43I0NVMGTmPHw,"""Gyro Express""","""1900 W Chandler Blvd, Ste 21""",Chandler,AZ,85224,33.3074335,-111.8747119,4.0,157,1,Restaurants;Greek;Mediterranean
101415,5aRyuqJZSGp1fNXHQHMLjg,"""Mamma Mia Brick Oven Pizza & Pasta""","""3937 E Indian School Rd""",Phoenix,AZ,85018,33.4951157,-111.99676629999999,4.0,203,0,Restaurants;Italian;Pizza;Food;Food Delivery Services
101444,S-mdSI4dMr-KeF28L5CMyA,"""Buddyz a Chicago Pizzeria""","""1334 E Chandler Blvd, Ste 111""",Phoenix,AZ,85048,33.3040380064,-112.05216479299999,3.5,34,1,Restaurants;Italian;Pizza
101446,jSfnItqaOnEp2nenVF7fCg,"""Amuse Bouche""","""17058 W Bell Rd""",Surprise,AZ,85374,33.6404393425,-112.42560266,4.0,179,1,Breakfast & Brunch;Modern European;Restaurants;French;Sandwiches
101454,3U__XOTBFptjhBeHrPGqrg,"""George's Kitchen""","""6102 N 16th St, Ste 1""",Phoenix,AZ,85016,33.5258549805,-112.047807135,4.5,153,1,Restaurants;Pizza;Mediterranean;Salad;Greek
101484,3u5el8pjsc6igwPlls0_6Q,"""Mr. Mesquite Street Tacos""","""7345 E Shoeman Ln""",Scottsdale,AZ,85251,33.5005524,-111.92240890000002,4.0,75,1,Mexican;Street Vendors;Food;Restaurants;Food Stands
101495,3Bbx_AY9cN0v78YSunfiMA,"""Arrowhead Country Club""","""19888 N 73rd Ave""",Glendale,AZ,85308,33.6635622971,-112.214214057,3.5,29,1,Restaurants;Party & Event Planning;Event Planning & Services;Fitness & Instruction;Country Clubs;Golf;Sporting Goods;Active Life;Venues & Event Spaces;Gyms;Arts & Entertainment;Shopping
101541,5cE4IXLzN4-MmQ4NH4ubRw,"""Shahrazad Middle Eastern Cuisine""","""1849 N Scottsdale Rd""",Tempe,AZ,85281,33.4503139112,-111.92519182,4.0,64,0,Chicken Wings;Mediterranean;Sandwiches;Arabian;Restaurants;Middle Eastern
101542,Lm5xXugCGxDqxD8ZE2MSEA,"""Subway""","""7000 E Mayo Blvd, Ste 1022""",Phoenix,AZ,85054,33.65762279999999,-111.92827220000001,3.5,18,1,Restaurants;Sandwiches;Fast Food
101557,JXhi6GuB6wqBfw2Tc7ohvw,"""Golden Thai Kitchen""","""1820 N 75th Ave, Ste 110""",Phoenix,AZ,85035,33.4679027715,-112.22136788,4.5,106,1,Local Flavor;Thai;Restaurants;Imported Food;Specialty Food;Ethnic Food;Food
101577,9WtEKbNGOU-wo2Gic1hUpA,"""La Pasadita Hot Dogs""","""4611 W Indian School Rd""",Phoenix,AZ,85031,33.494572999999995,-112.15866499999998,3.0,8,1,Mexican;Hot Dogs;Restaurants
101590,GPVHfoDjSOivqgIDjIOA-Q,"""Hot N Juicy Crawfish""","""6751 N Sunset Blvd""",Glendale,AZ,85305,33.5342965737,-112.26160654200001,3.0,305,1,Seafood;Cajun/Creole;Restaurants
101591,Clq09vq8uOjAbGY3BaQWDQ,"""Takamatsu Of Chandler""","""3002 N Arizona Ave""",Chandler,AZ,85225,33.350697100000005,-111.84304409999999,3.5,193,0,Restaurants;Sushi Bars;Korean
101604,MOXetwOaB2Qp3aA73Pbyuw,"""Litchfield Taproom""","""107 W Honeysuckle""",Litchfield Park,AZ,85340,33.4943994,-112.35899409999999,4.5,32,1,Beer;Wine & Spirits;Nightlife;Food;Local Flavor;Breweries;Pubs;Bars;Beer Bar;Restaurants
101616,BK3CTGXxDOSiDbVmNOCiQQ,"""Fresca's Mexican Grill""","""4250 W Anthem Way""",Phoenix,AZ,85086,33.873871799999996,-112.15022920000001,2.0,15,1,Fast Food;Mexican;Restaurants
101622,D0VxKGcR19vKkoycyrNrHQ,"""Domino's Pizza""","""8501 N 7th St""",Phoenix,AZ,85020,33.5607833,-112.0648653,2.5,13,1,Restaurants;Chicken Wings;Sandwiches;Pizza
101643,9AI96ikMEJv7e0WIfz0mjw,"""The Phoenix Cheesesteak Co""","""2605 N 7th St""",Phoenix,AZ,85004,33.4770071,-112.06490500000001,4.5,42,0,Cheesesteaks;Restaurants;Sandwiches
101646,GqWBT6OcQ9FXTyQ3eegpZg,"""That's a Wrap""","""800 E Camelback Rd""",Phoenix,AZ,85014,33.5095,-112.063826,4.0,100,0,Vegan;Food;Beer;Wine & Spirits;Restaurants;Vegetarian;Sandwiches
101659,6nmlclYyyLyH5EGLUpsmjw,"""Dutch Donut Factory""","""1152 N Power Rd, Ste 106""",Mesa,AZ,85205,33.4366583,-111.6849761,4.5,88,1,Restaurants;Juice Bars & Smoothies;Bubble Tea;Food;Coffee & Tea;Breakfast & Brunch;Donuts
101679,GiLsPCxl7k-PAUS6svOQVQ,"""Ed's Fish & Chips""","""5142 W McDowell Rd""",Phoenix,AZ,85035,33.4668263,-112.17109350000001,3.0,4,1,Restaurants;Fish & Chips
101680,TY7V8x6wm7pwghJtO_31kA,"""Burger King""","""1610 N 83rd Ave""",Phoenix,AZ,85035,33.465786,-112.2386037,1.5,11,1,Fast Food;Burgers;Restaurants
101746,cz5vz-893D3LNH3TMQYR1w,"""Bliss Rebar""","""901 N 4th St""",Phoenix,AZ,85004,33.457863,-112.06835900000002,4.0,520,1,American (New);Bars;Restaurants;Nightlife
101757,Ga2Bt7xfqoggTypWD5VpoQ,"""Amando's Bros""","""2602 W Southern Ave""",Tempe,AZ,85282,33.393198999999996,-111.97627,4.0,9,0,Restaurants;Mexican
101764,8le6TQQwjAw_UQ67L8-Hpg,"""Bush's Chicken""","""7322 West Bell Rd""",Glendale,AZ,85308,33.6387106,-112.21664640000002,3.0,119,1,Chicken Shop;Fast Food;Restaurants
101770,7ZAQHYwS4SlY2nDkQF54tQ,"""Sweet Cakes Café""","""21 W Main St""",Mesa,AZ,85201,33.4148224,-111.83230400000001,3.5,109,1,Sandwiches;Bakeries;Restaurants;Food
101798,Noi53T0PWNEN9mQRS3-Ncg,"""D'Lite Healthy On The Go""","""2613 N Scottsdale Rd""",Scottsdale,AZ,85257,33.477178,-111.925799,4.5,767,1,Breakfast & Brunch;Restaurants;American (New);Sandwiches;Food;Coffee & Tea
101802,XvTBQotmJpVPjPNaMM7qLA,"""Pita Jungle""","""1250 E Apache Blvd""",Tempe,AZ,85281,33.415224010100005,-111.91789787799999,4.0,372,0,American (New);Greek;Vegetarian;Mediterranean;Restaurants
101804,IEVrILZ7bkuJMYKsbAfWaQ,"""Sushi San""","""1440 W Warner Rd, Ste 125A""",Gilbert,AZ,85233,33.335696899999995,-111.82086729999999,4.0,146,1,Restaurants;Japanese
101811,Usp_o9bJieUuSZ8O0_pQSw,"""Sage Bar""","""4929 W Chandler Blvd""",Chandler,AZ,85226,33.3048103,-111.9270642,3.0,45,0,Restaurants;Nightlife;Lounges;Bars;Vietnamese
101819,wJKTZXmoSO_4oGwbKfF4JQ,"""Native New Yorker""","""2740 W Bell Rd""",Phoenix,AZ,85053,33.6403874,-112.11906270000001,2.5,54,0,American (Traditional);Restaurants
101823,8e8LV0UPMkGnPaGueJ19fg,"""Red's Steakhouse""","""The Wigwam Resort and Spa, 300 Wigwam Blvd""",Litchfield Park,AZ,85340,33.4938068,-112.3550971,2.5,13,0,Restaurants;Steakhouses
101830,K0bATHPukH_xjjphVhNGjg,"""Da Chicago Dog & Subs""","""3923 E Thomas Rd""",Phoenix,AZ,85018,33.479889,-111.997771,3.0,5,0,Restaurants;Hot Dogs
101835,0QiXMQroT9V6ByBLehufgw,"""Mumbles Place""","""6149 N Scottsdale Rd""",Scottsdale,AZ,85250,33.5266038,-111.924627,3.5,17,0,Restaurants;American (New)
101839,Ocq3pio5JGNKEGqzjAhkbQ,"""Joey's of Chicago""","""13761 N Litchfield Rd, Ste H 103""",Surprise,AZ,85379,33.6089132,-112.35909529999999,3.0,50,0,Burgers;Hot Dogs;Restaurants;Italian;Sandwiches
101889,uO7KbFyiMhhgFJNEDX_new,"""Pizza Hut""","""3602 E Thomas Rd""",Phoenix,AZ,85018,33.4807222,-112.0038475,2.0,37,1,Pizza;Italian;Chicken Wings;Fast Food;Restaurants
101890,Q9is4jcGh5FT_1sAKilu6g,"""Jewel's Bakery and Cafe""","""4041 E Thomas Rd""",Phoenix,AZ,85018,33.4801566146,-111.993708911,4.0,419,1,Vegan;Breakfast & Brunch;Food;Gluten-Free;Specialty Food;Bakeries;Restaurants;Cafes
101932,o_uE7kjmI2K7dnKZkQoHTQ,"""Los Burritos""","""3015 E Thomas Rd, Ste 4""",Phoenix,AZ,85016,33.480091095,-112.016571045,4.0,44,0,Mexican;Food;Food Delivery Services;Restaurants
101954,u3Aeu8v8nnTdIdZHmMK6HQ,"""Yee-haws""","""4410 E University Dr""",Mesa,AZ,85205,33.423805,-111.73578899999998,4.5,3,0,Delis;Restaurants
101985,lM406tzHK0HlKtyQxz85EA,"""Voodoo Daddy's Magic Kitchen""","""4326 E Cactus Rd, Ste C3""",Phoenix,AZ,85032,33.599615899999996,-111.9897031,4.0,3,0,Cajun/Creole;Restaurants
102007,ChZUym-m7ZcH_mfIlv2ckw,"""World Of Beer""","""2224 E Williams Field Rd, Ste 107""",Gilbert,AZ,85295,33.3078223,-111.74355279999999,3.0,123,0,Local Flavor;Pubs;Food;American (Traditional);Bars;Nightlife;Sports Bars;Beer;Wine & Spirits;Tapas/Small Plates;Restaurants
102046,wopyolJM2hOAt3dPRmahNA,"""Texas Roadhouse""","""8510 S Emerald Dr""",Tempe,AZ,85284,33.338335863800005,-111.97039735799999,3.5,148,1,Barbeque;American (New);Restaurants;Sandwiches;American (Traditional);Steakhouses;Salad
102067,KtQk3PNQnTWCLj3t2b8Heg,"""Sonic Drive-In""","""7440 S Jesse Owens Pkwy""",Phoenix,AZ,85042,33.378414899999996,-112.069534,2.0,8,1,Restaurants;Fast Food;American (Traditional)
102089,N0XLFVLBqOhRAOMjTVlpzQ,"""Sonic""","""4055 E Brown Rd""",Mesa,AZ,85201,33.4372357,-111.74401100000001,1.0,8,1,Restaurants;American (Traditional);Fast Food
102123,wAXYLmHuysYTz8i4VPKmaQ,"""Chipotle Mexican Grill""","""425 E Bell Rd, Ste 140""",Phoenix,AZ,85022,33.6398926,-112.0676247,3.5,83,1,Mexican;Tex-Mex;Fast Food;Restaurants
102126,B0XmPmiqhTx75cvZgpyonQ,"""Jimmy John's""","""5890 W Thunderbird Rd, Ste 103""",Glendale,AZ,85306,33.6111562097,-112.18517353600001,2.5,41,1,Sandwiches;Food;Food Delivery Services;Delis;Restaurants
102133,OugQjN04sQNahWzYEdTExQ,"""Cheese N Stuff Deli""","""5042 N Central Ave""",Phoenix,AZ,85012,33.510228600000005,-112.07413570000001,4.5,113,1,Sandwiches;Cheese Shops;Delis;Specialty Food;Food;Restaurants
102181,NwVj3tbEcR2F8fbrcOEV0Q,"""Sunup Brewing""","""322 E Camelback Rd""",Phoenix,AZ,85012,33.5095267,-112.06872320000001,3.5,366,1,Breweries;Sandwiches;Restaurants;Food;American (New);Pubs;Bars;Nightlife
102212,UC2J3v00-n8WE34BGs2HEw,"""Twenty Highland Tavern""","""4701 N 20th St""",Phoenix,AZ,85016,33.5064725,-112.0376632,3.5,66,1,American (New);Restaurants;Bars;Nightlife
102223,A_uOwOAkujZUhwagoKqMSQ,"""Copper Still Moonshine Grill""","""7450 W Chandler Blvd""",Chandler,AZ,85226,33.3057401071,-111.969400048,5.0,4,1,American (Traditional);Bars;Nightlife;Restaurants
102230,rNNVuA-xq1SVEQaLzrK4bw,"""Eribertos Mexican Food""","""3437 N 7th Ave""",Phoenix,AZ,85013,33.4888870521,-112.08299961700001,3.5,68,1,Mexican;Restaurants
102231,UNtyzcZySio-7DphgQu2cw,"""CJ's Talley's Pub""","""1219 E Glendale""",Phoenix,AZ,85020,33.5378309,-112.0551319,4.0,50,1,Pubs;Restaurants;Burgers;Nightlife;Sandwiches;Bars
102252,TF9hBlNNJYWrPntt5g1lFg,"""Dori's Bakery""","""1305 W Guadalupe Rd, Ste E-3""",Mesa,AZ,85202,33.363207,-111.86113600000002,4.5,31,0,Cupcakes;Desserts;Food;Restaurants;Delis;Bakeries
102253,JnA5z5zJvQ7dLtlEDFrg0Q,"""Papa John's Pizza""","""70 S Val Vista Dr""",Gilbert,AZ,85296,33.3493441221,-111.757162388,2.0,6,1,Pizza;Restaurants
102254,PTIG1VVyUnIm8XdkWO682w,"""Wendy's""","""4684 E Ray Rd""",Gilbert,AZ,85296,33.3220952,-111.68949769999999,3.0,10,1,Fast Food;Restaurants;Burgers
102287,lJh661dhjD5BDz5QrBEUeQ,"""Filiberto's Mexican Food""","""3855 W. Ray Rd, Ste 8""",Chandler,AZ,85226,33.3193281027,-111.907413634,3.0,35,1,Mexican;Restaurants
102296,N-GH_qvonccGxzqUU0ND9g,"""Freddy's Frozen Custard & Steakburgers""","""1405 N Arizona""",Gilbert,AZ,85233,33.3756586404,-111.842266023,4.0,11,1,Fast Food;Food;Restaurants;Burgers;Ice Cream & Frozen Yogurt
